set	path	rc	ms_parallel8	bytes	lines	err
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity14.ts	0	13	30	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity15.ts	0	17	51	17	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity16.ts	0	17	28	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity17.ts	0	20	29	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity18.ts	0	18	32	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity19.ts	0	18	31	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity2.ts	0	11	27	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity20.ts	0	13	51	17	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity3.ts	0	7	30	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity4.ts	0	11	29	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity5.ts	0	13	50	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity6.ts	0	9	27	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity7.ts	0	17	28	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity8.ts	0	14	31	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity9.ts	0	10	30	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserMemberAccessExpression1.ts	0	10	79	88	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserMemberAccessOffOfGenericType1.ts	0	10	52	32	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Generics/parserObjectCreation1.ts	0	13	68	36	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration1.ts	0	13	56	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration10.ts	0	28	90	25	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration2.ts	0	12	77	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration3.ts	0	16	78	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration4.ts	0	11	74	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration5.ts	0	14	73	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration6.ts	0	21	64	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration7.ts	0	8	64	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration8.ts	0	16	65	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration9.ts	0	9	64	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature1.ts	0	8	65	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature10.ts	0	17	74	25	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature11.ts	0	25	180	45	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature2.ts	0	14	69	21	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature3.ts	0	14	63	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature4.ts	0	13	119	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature5.ts	0	8	115	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature6.ts	0	16	51	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature7.ts	0	14	50	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature8.ts	0	9	130	39	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/IndexSignatures/parserIndexSignature9.ts	0	16	51	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration1.ts	0	12	56	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration2.ts	0	16	49	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration3.ts	0	22	43	12	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration4.ts	0	10	43	12	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration5.ts	0	15	44	12	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration6.ts	0	19	71	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration7.ts	0	14	43	12	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration8.ts	0	15	41	10	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration9.ts	0	14	238	96	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessor1.ts	0	10	72	36	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration1.ts	0	12	52	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration10.ts	0	11	63	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration11.ts	0	13	64	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration12.ts	0	11	64	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration13.ts	0	19	74	22	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration14.ts	0	14	75	40	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration15.ts	0	14	71	32	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration16.ts	0	10	79	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration17.ts	0	20	65	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration18.ts	0	14	78	28	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration2.ts	0	8	54	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration3.ts	0	13	52	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration4.ts	0	16	72	28	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration5.ts	0	13	74	28	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration6.ts	0	19	72	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration7.ts	0	20	70	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration8.ts	0	10	89	23	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration9.ts	0	12	70	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration1.ts	0	17	61	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration2.ts	0	16	80	23	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration3.ts	0	23	61	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration4.ts	0	29	54	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration5.ts	0	11	55	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclarationAmbiguities1.ts	0	12	216	98	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration1.ts	0	10	73	22	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration2.ts	0	12	73	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration3.ts	0	9	73	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration4.ts	0	11	66	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration5.ts	0	10	67	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature1.ts	0	12	63	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature10.ts	0	20	64	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature11.ts	0	12	66	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature12.ts	0	17	67	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature2.ts	0	12	64	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature3.ts	0	12	66	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature4.ts	0	20	67	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature5.ts	0	17	65	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature6.ts	0	11	66	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature7.ts	0	13	68	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature8.ts	0	17	69	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MethodSignatures/parserMethodSignature9.ts	0	10	63	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MissingTokens/parserMissingToken1.ts	0	12	30	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/MissingTokens/parserMissingToken2.ts	0	11	23	7	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModule1.ts	0	19	816	245	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration1.d.ts	0	15	37	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration1.ts	0	11	37	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration10.ts	0	10	72	25	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration11.ts	0	12	166	77	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration12.ts	0	9	43	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration2.d.ts	0	10	36	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration2.ts	0	14	45	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration3.d.ts	0	18	44	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration3.ts	0	12	75	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration4.d.ts	0	15	67	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration4.ts	0	15	94	27	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration5.ts	0	20	103	27	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration6.ts	0	11	41	11	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration7.ts	0	16	43	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration8.ts	0	14	43	15	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration9.ts	0	13	45	19	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectLiterals/parserObjectLiterals1.ts	0	16	42	32	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType1.ts	0	16	29	14	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType2.ts	0	12	40	22	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType3.ts	0	12	63	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType4.ts	0	21	61	24	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType5.ts	0	23	69	29	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ObjectTypes/parserObjectType6.ts	0	10	49	27	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList1.ts	0	19	70	29	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList10.ts	0	14	75	34	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList11.ts	0	22	36	22	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList12.ts	0	12	58	21	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList13.ts	0	13	76	22	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList14.ts	0	8	80	31	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList15.ts	0	15	82	40	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList16.ts	0	23	85	47	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList17.ts	0	14	101	45	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList2.ts	0	22	48	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList3.ts	0	18	67	34	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList4.ts	0	14	64	23	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList5.ts	0	12	73	30	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList6.ts	0	11	95	41	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList7.ts	0	10	156	69	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList8.ts	0	16	165	66	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/ParameterLists/parserParameterList9.ts	0	9	72	28	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertyAssignments/parserFunctionPropertyAssignment1.ts	0	19	41	26	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertyAssignments/parserFunctionPropertyAssignment2.ts	0	8	39	25	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertyAssignments/parserFunctionPropertyAssignment3.ts	0	10	43	28	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertyAssignments/parserFunctionPropertyAssignment4.ts	0	21	42	31	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature1.ts	0	15	61	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature10.ts	0	9	62	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature11.ts	0	26	65	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature12.ts	0	17	66	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature2.ts	0	17	62	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature3.ts	0	15	46	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature4.ts	0	23	47	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature5.ts	0	9	63	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature6.ts	0	12	64	18	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature7.ts	0	15	48	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature8.ts	0	9	49	20	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/PropertySignatures/parserPropertySignature9.ts	0	15	61	16	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Protected/Protected1.ts	0	15	42	12	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Protected/Protected2.ts	0	15	46	13	
testdata	tsc/testdata/tests/cases/conformance/parser/ecmascript5/Protected/Protected3.ts	0	15	63	21	
