interface method dispatch	internal/module/resolver.go	tryLoadInputFileForPath	cmd/tsgo/sys.go	GetCurrentDirectory
multi-hop receiver chain	internal/transformers/estransforms/esdecorator.go	visitConstructorDeclaration	internal/transformers/transformer.go	Visitor
multi-hop receiver chain	internal/module/resolver.go	loadNodeModuleFromDirectoryWorker	internal/api/callbackfs.go	DirectoryExists
interface method dispatch	internal/api/callbackfs.go	Realpath	internal/bundled/embed.go	Realpath
interface method dispatch	internal/printer/printer.go	emitLeadingSynthesizedComment	internal/ls/displaypartswriter.go	WriteLine
multi-hop receiver chain	internal/execute/watcher.go	doBuild	internal/bundled/embed.go	UseCaseSensitiveFileNames
interface method dispatch (single impl)	internal/ls/string_completions.go	getAlreadyUsedTypesInStringLiteralUnion	internal/ast/ast_generated.go	AsUnionTypeNode
func-typed field/param	internal/api/session.go	handleGetTypesAtPositions	internal/project/checkerpool.go	noop
interface method dispatch	internal/checker/checker.go	getArgumentArityError	internal/ast/ast.go	Parameters
func-typed field/param	internal/ls/api.go	GetTypeOfSymbol	internal/compiler/checkerpool.go	noop
closure-caller naming	internal/tsoptions/tsconfigparsing.go	parseConfig$1$1$1	internal/project/snapshotfs.go	UseCaseSensitiveFileNames
multi-hop receiver chain	internal/transformers/moduletransforms/commonjsmodule.go	visitTopLevelExportDeclaration	internal/transformers/transformer.go	Visitor
multi-hop receiver chain	internal/transformers/estransforms/using.go	hoistExportEquals	internal/transformers/transformer.go	EmitContext
interface method dispatch	internal/execute/tsc.go	startTracingIfNeeded	internal/ast/ast.go	FileName
