cmd/tsgo/lsp.go	newParentProcessWatchdog$1	cmd/tsgo/lsp.go	startParentProcessWatchdog
internal/api/session.go	handleGetSymbolAtPosition	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolOfSourceFile	internal/ast/ast.go	AsNode
internal/api/session.go	handleGetSymbolOfSourceFile	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolOfSourceFile	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolOfSourceFile	internal/compiler/program.go	GetSourceFile
internal/api/session.go	handleGetSymbolOfSourceFile	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsAtLocations	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolsAtLocations	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsAtLocations	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsAtPositions	internal/ast/ast.go	GetPositionMap
internal/api/session.go	handleGetSymbolsAtPositions	internal/ast/positionmap.go	UTF16ToUTF8
internal/api/session.go	handleGetSymbolsAtPositions	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolsAtPositions	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsAtPositions	internal/compiler/program.go	GetSourceFile
internal/api/session.go	handleGetSymbolsAtPositions	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsInScope	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsInScope	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsOfSourceFiles	internal/ast/ast.go	AsNode
internal/api/session.go	handleGetSymbolsOfSourceFiles	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolsOfSourceFiles	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolsOfSourceFiles	internal/compiler/program.go	GetSourceFile
internal/api/session.go	handleGetSymbolsOfSourceFiles	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTrueTypeOfConditionalType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTrueTypeOfConditionalType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeArguments	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeArguments	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtLocation	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtLocation	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtLocations	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtLocations	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtPosition	internal/ast/ast.go	GetPositionMap
internal/api/session.go	handleGetTypeAtPosition	internal/ast/positionmap.go	UTF16ToUTF8
internal/api/session.go	handleGetTypeAtPosition	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeAtPosition	internal/compiler/program.go	GetSourceFile
internal/api/session.go	handleGetTypeAtPosition	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeFromTypeNode	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeFromTypeNode	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeOfSymbol	internal/checker/exports.go	GetTypeOfSymbol
internal/api/session.go	handleGetTypeOfSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeOfSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetTypeOfSymbolAtLocation	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetTypeOfSymbolAtLocation	internal/project/checkerpool.go	noop
