build.rs	main	build.rs	set_git_revision_hash
crates/printer/src/standard.rs	sink_slow_multi_line	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	as_byte
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	end
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	is_empty
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	new
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	start
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	with_end
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/matcher/src/lib.rs	with_start
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/color.rs	matched
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/standard.rs	exceeds_max_columns
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/standard.rs	trim_ascii_prefix
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/standard.rs	trim_line_terminator
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/util.rs	bytes
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/printer/src/util.rs	matches
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/searcher/src/lines.rs	new
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/searcher/src/lines.rs	next
crates/printer/src/standard.rs	sink_slow_multi_line_only_matching	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	sink_slow_multi_per_match	crates/matcher/src/lib.rs	as_byte
crates/printer/src/standard.rs	sink_slow_multi_per_match	crates/printer/src/color.rs	matched
crates/printer/src/standard.rs	sink_slow_multi_per_match	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	sink_slow_multi_per_match	crates/printer/src/util.rs	bytes
crates/printer/src/standard.rs	sink_slow_multi_per_match	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/hyperlink/mod.rs	new
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/standard.rs	needs_match_granularity
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/standard.rs	sink
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/stats.rs	new
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/util.rs	new
crates/printer/src/standard.rs	sink_with_path	crates/printer/src/util.rs	with_separator
crates/printer/src/standard.rs	start	crates/printer/src/hyperlink/mod.rs	format
crates/printer/src/standard.rs	start	crates/printer/src/hyperlink/mod.rs	is_line_dependent
crates/printer/src/standard.rs	start	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	start	crates/printer/src/standard.rs	path
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	begin
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	column
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	inactive
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	line
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	new
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/standard.rs	wtr
crates/printer/src/standard.rs	start_hyperlink	crates/printer/src/util.rs	as_hyperlink
crates/printer/src/standard.rs	start_line_highlight	crates/printer/src/standard.rs	highlight_on
crates/printer/src/standard.rs	trim_ascii_prefix	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	trim_ascii_prefix	crates/printer/src/util.rs	trim_ascii_prefix
crates/printer/src/standard.rs	trim_ascii_prefix	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	trim_line_terminator	crates/printer/src/util.rs	trim_line_terminator
crates/printer/src/standard.rs	write	crates/printer/src/standard.rs	wtr
crates/printer/src/standard.rs	write_binary_message	crates/printer/src/standard.rs	has_match
crates/printer/src/standard.rs	write_binary_message	crates/printer/src/standard.rs	path
crates/printer/src/standard.rs	write_binary_message	crates/searcher/src/searcher/mod.rs	binary_detection
crates/printer/src/standard.rs	write_binary_message	crates/searcher/src/searcher/mod.rs	convert_byte
crates/printer/src/standard.rs	write_binary_message	crates/searcher/src/searcher/mod.rs	quit_byte
crates/printer/src/standard.rs	write_byte_offset	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_byte_offset	crates/printer/src/util.rs	new
crates/printer/src/standard.rs	write_colored_line	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/termcolor-1.4.1/src/lib.rs	is_none
crates/printer/src/standard.rs	write_colored_line	crates/matcher/src/lib.rs	new
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/color.rs	matched
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	exceeds_max_columns
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	trim_ascii_prefix
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	write_exceeded_line
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	write_line
crates/printer/src/standard.rs	write_colored_line	crates/printer/src/standard.rs	wtr
crates/printer/src/standard.rs	write_colored_matches	crates/matcher/src/lib.rs	end
crates/printer/src/standard.rs	write_colored_matches	crates/matcher/src/lib.rs	is_empty
crates/printer/src/standard.rs	write_colored_matches	crates/matcher/src/lib.rs	start
crates/printer/src/standard.rs	write_colored_matches	crates/matcher/src/lib.rs	with_start
crates/printer/src/standard.rs	write_colored_matches	crates/printer/src/standard.rs	trim_line_terminator
crates/printer/src/standard.rs	write_column_number	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_column_number	crates/printer/src/util.rs	new
crates/printer/src/standard.rs	write_context_separator	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_exceeded_line	crates/matcher/src/lib.rs	end
crates/printer/src/standard.rs	write_exceeded_line	crates/matcher/src/lib.rs	start
crates/printer/src/standard.rs	write_exceeded_line	crates/matcher/src/lib.rs	with_end
crates/printer/src/standard.rs	write_exceeded_line	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_exceeded_line	crates/printer/src/standard.rs	is_context
crates/printer/src/standard.rs	write_exceeded_line	crates/printer/src/util.rs	original_matches
crates/printer/src/standard.rs	write_line	crates/matcher/src/lib.rs	new
crates/printer/src/standard.rs	write_line	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_line	crates/printer/src/standard.rs	exceeds_max_columns
crates/printer/src/standard.rs	write_line	crates/printer/src/standard.rs	has_line_terminator
crates/printer/src/standard.rs	write_line	crates/printer/src/util.rs	trim_ascii_prefix
crates/printer/src/standard.rs	write_line	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	write_line_number	crates/printer/src/util.rs	new
crates/printer/src/standard.rs	write_line_term	crates/matcher/src/lib.rs	as_bytes
crates/printer/src/standard.rs	write_line_term	crates/printer/src/standard.rs	write
crates/printer/src/standard.rs	write_line_term	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/standard.rs	write_path	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_path	crates/printer/src/standard.rs	path
crates/printer/src/standard.rs	write_path	crates/printer/src/standard.rs	wtr
crates/printer/src/standard.rs	write_path_hyperlink	crates/printer/src/standard.rs	end_hyperlink
crates/printer/src/standard.rs	write_path_line	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_path_line	crates/printer/src/standard.rs	path
crates/printer/src/standard.rs	write_prelude	crates/printer/src/standard.rs	end
crates/printer/src/standard.rs	write_prelude	crates/printer/src/standard.rs	new
crates/printer/src/standard.rs	write_search_prelude	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_search_prelude	crates/printer/src/standard.rs	wtr
crates/printer/src/standard.rs	write_separator	crates/printer/src/standard.rs	config
crates/printer/src/standard.rs	write_spec	crates/printer/src/standard.rs	wtr
crates/printer/src/stats.rs	add	crates/printer/src/util.rs	NiceDuration
crates/printer/src/summary.rs	begin	crates/printer/src/summary.rs	requires_path
crates/printer/src/summary.rs	binary_data	crates/searcher/src/searcher/mod.rs	binary_detection
crates/printer/src/summary.rs	binary_data	crates/searcher/src/searcher/mod.rs	quit_byte
crates/printer/src/summary.rs	build	crates/printer/src/counter.rs	new
crates/printer/src/summary.rs	build_no_color	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/termcolor-1.4.1/src/lib.rs	new
crates/printer/src/summary.rs	build_no_color	crates/printer/src/summary.rs	build
crates/printer/src/summary.rs	end_hyperlink	crates/printer/src/hyperlink/mod.rs	finish
crates/printer/src/summary.rs	finish	crates/searcher/src/searcher/mod.rs	binary_detection
crates/printer/src/summary.rs	finish	crates/searcher/src/searcher/mod.rs	quit_byte
crates/printer/src/summary.rs	finish	crates/searcher/src/sink.rs	binary_byte_offset
crates/printer/src/summary.rs	finish	crates/searcher/src/sink.rs	byte_count
crates/printer/src/summary.rs	matched	crates/printer/src/summary.rs	multi_line
crates/printer/src/summary.rs	matched	crates/printer/src/summary.rs	quit_early
crates/printer/src/summary.rs	matched	crates/searcher/src/sink.rs	buffer
crates/printer/src/summary.rs	matched	crates/searcher/src/sink.rs	bytes_range_in_buffer
crates/printer/src/summary.rs	matched	crates/searcher/src/sink.rs	lines
crates/printer/src/summary.rs	multi_line	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/printer/src/summary.rs	new	crates/printer/src/summary.rs	build
crates/printer/src/summary.rs	new	crates/printer/src/summary.rs	new
crates/printer/src/summary.rs	new_no_color	crates/printer/src/summary.rs	build_no_color
crates/printer/src/summary.rs	new_no_color	crates/printer/src/summary.rs	new
crates/printer/src/summary.rs	sink	crates/printer/src/hyperlink/mod.rs	new
crates/printer/src/summary.rs	sink	crates/printer/src/stats.rs	new
crates/printer/src/summary.rs	sink	crates/printer/src/summary.rs	requires_stats
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/hyperlink/mod.rs	new
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/stats.rs	new
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/summary.rs	requires_path
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/summary.rs	requires_stats
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/summary.rs	sink
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/util.rs	new
crates/printer/src/summary.rs	sink_with_path	crates/printer/src/util.rs	with_separator
crates/printer/src/summary.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	begin
crates/printer/src/summary.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	inactive
crates/printer/src/summary.rs	start_hyperlink	crates/printer/src/hyperlink/mod.rs	new
crates/printer/src/summary.rs	write_line_term	crates/matcher/src/lib.rs	as_bytes
crates/printer/src/summary.rs	write_line_term	crates/printer/src/summary.rs	write
crates/printer/src/summary.rs	write_line_term	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/util.rs	as_hyperlink	crates/printer/src/hyperlink/mod.rs	from_path
crates/printer/src/util.rs	as_hyperlink	crates/printer/src/util.rs	as_path
crates/printer/src/util.rs	as_path	crates/printer/src/util.rs	as_bytes
crates/printer/src/util.rs	as_path	crates/printer/src/util.rs	imp
crates/printer/src/util.rs	find_iter_at_in_context	crates/matcher/src/lib.rs	find_iter_at
crates/printer/src/util.rs	find_iter_at_in_context	crates/matcher/src/lib.rs	new
crates/printer/src/util.rs	find_iter_at_in_context	crates/printer/src/util.rs	trim_line_terminator
crates/printer/src/util.rs	find_iter_at_in_context	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/printer/src/util.rs	fmt	crates/printer/src/util.rs	replacement
crates/printer/src/util.rs	from_sink_context	crates/searcher/src/sink.rs	absolute_byte_offset
crates/printer/src/util.rs	from_sink_context	crates/searcher/src/sink.rs	bytes
crates/printer/src/util.rs	from_sink_context	crates/searcher/src/sink.rs	kind
crates/printer/src/util.rs	from_sink_context	crates/searcher/src/sink.rs	line_number
crates/printer/src/util.rs	from_sink_match	crates/searcher/src/sink.rs	absolute_byte_offset
crates/printer/src/util.rs	from_sink_match	crates/searcher/src/sink.rs	bytes
crates/printer/src/util.rs	from_sink_match	crates/searcher/src/sink.rs	line_number
crates/printer/src/util.rs	imp	crates/printer/src/util.rs	as_bytes
crates/printer/src/util.rs	lines	crates/printer/src/util.rs	bytes
crates/printer/src/util.rs	lines	crates/searcher/src/lines.rs	new
crates/printer/src/util.rs	replace_all	crates/matcher/src/lib.rs	new
crates/printer/src/util.rs	replace_all	crates/printer/src/util.rs	trim_line_terminator
crates/printer/src/util.rs	replace_all	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/printer/src/util.rs	trim_ascii_prefix	crates/matcher/src/lib.rs	as_bytes
crates/printer/src/util.rs	trim_ascii_prefix	crates/matcher/src/lib.rs	start
crates/printer/src/util.rs	trim_ascii_prefix	crates/matcher/src/lib.rs	with_start
crates/printer/src/util.rs	trim_ascii_prefix	crates/printer/src/util.rs	is_space
crates/printer/src/util.rs	trim_line_terminator	crates/matcher/src/lib.rs	end
crates/printer/src/util.rs	trim_line_terminator	crates/matcher/src/lib.rs	is_crlf
crates/printer/src/util.rs	trim_line_terminator	crates/matcher/src/lib.rs	is_suffix
crates/printer/src/util.rs	trim_line_terminator	crates/matcher/src/lib.rs	with_end
crates/printer/src/util.rs	trim_line_terminator	crates/searcher/src/searcher/mod.rs	line_terminator
crates/printer/src/util.rs	with_separator	crates/printer/src/util.rs	as_bytes
crates/printer/src/util.rs	with_separator	crates/printer/src/util.rs	replace_separator
crates/regex/src/ast.rs	from_ast	crates/regex/src/ast.rs	from_ast_impl
crates/regex/src/ast.rs	from_ast	crates/regex/src/ast.rs	new
crates/regex/src/ast.rs	from_ast_class_set	crates/regex/src/ast.rs	done
crates/regex/src/ast.rs	from_ast_class_set	crates/regex/src/ast.rs	from_ast_class_set
crates/regex/src/ast.rs	from_ast_class_set	crates/regex/src/ast.rs	from_ast_class_set_item
crates/regex/src/ast.rs	from_ast_class_set_item	crates/regex/src/ast.rs	done
crates/regex/src/ast.rs	from_ast_class_set_item	crates/regex/src/ast.rs	from_ast_class_set
crates/regex/src/ast.rs	from_ast_class_set_item	crates/regex/src/ast.rs	from_ast_literal
crates/regex/src/ast.rs	from_ast_impl	crates/regex/src/ast.rs	done
crates/regex/src/ast.rs	from_ast_impl	crates/regex/src/ast.rs	from_ast_class_set
crates/regex/src/ast.rs	from_ast_impl	crates/regex/src/ast.rs	from_ast_impl
crates/regex/src/ast.rs	from_ast_impl	crates/regex/src/ast.rs	from_ast_literal
crates/regex/src/ban.rs	check	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	end
crates/regex/src/ban.rs	check	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	kind
crates/regex/src/ban.rs	check	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	ranges
crates/regex/src/ban.rs	check	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	start
crates/regex/src/ban.rs	check	crates/regex/src/error.rs	Banned
crates/regex/src/ban.rs	check	crates/regex/src/error.rs	new
crates/regex/src/config.rs	build_many	crates/regex/src/config.rs	new
crates/regex/src/config.rs	has_line_terminator	crates/matcher/src/lib.rs	as_byte
crates/regex/src/config.rs	has_line_terminator	crates/matcher/src/lib.rs	is_crlf
crates/regex/src/config.rs	into_whole_line	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	concat
crates/regex/src/config.rs	into_whole_line	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	look
crates/regex/src/config.rs	into_whole_line	crates/regex/src/config.rs	line_anchor_end
crates/regex/src/config.rs	into_whole_line	crates/regex/src/config.rs	line_anchor_start
crates/regex/src/config.rs	into_word	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	concat
crates/regex/src/config.rs	is_case_insensitive	crates/regex/src/ast.rs	any_literal
crates/regex/src/config.rs	is_case_insensitive	crates/regex/src/ast.rs	any_uppercase
crates/regex/src/config.rs	line_terminator	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	contains_anchor_haystack
crates/regex/src/config.rs	line_terminator	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	look_set
crates/regex/src/config.rs	line_terminator	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	properties
