cmd/tsgo/sys.go	childProcess	internal/contentmapper/hostimpl.go	processExitState
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnostic	internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnostic
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnostic	internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoRepopulateInfo
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnosticsOfFile	internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnostic
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoEmitSignature	internal/execute/incremental/buildInfo.go	BuildInfoEmitSignature
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoFileInfo	internal/execute/incremental/buildInfo.go	BuildInfoFileInfo
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoFilePendingEmit	internal/execute/incremental/buildInfo.go	BuildInfoFilePendingEmit
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoRepopulateInfo	internal/ast/diagnostic.go	RepopulateDiagnosticKind
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoRepopulateInfo	internal/core/compileroptions.go	ResolutionMode
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoRoot	internal/execute/incremental/buildInfo.go	BuildInfoRoot
internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoSemanticDiagnostic	internal/execute/tsctests/readablebuildinfo.go	readableBuildInfoDiagnosticsOfFile
internal/execute/tsctests/runner.go	tscEdit	internal/execute/tsctests/sys.go	TestSys
internal/execute/tsctests/runner.go	tscInput	internal/execute/tsctests/runner.go	tscEdit
internal/execute/tsctests/runner.go	tscInput	internal/execute/tsctests/sys.go	FileMap
internal/execute/tsctests/sys.go	TestClock	internal/vfs/vfstest/vfstest.go	Clock
internal/execute/tsctests/sys.go	TestSys	internal/contentmapper/hostimpl.go	Spawner
internal/execute/tsctests/sys.go	TestSys	internal/execute/tsc/compile.go	CommandLineTesting
internal/execute/tsctests/sys.go	TestSys	internal/execute/tsc/compile.go	System
internal/execute/tsctests/sys.go	TestSys	internal/execute/tsctests/fs.go	testFs
internal/execute/tsctests/sys.go	TestSys	internal/execute/tsctests/mock_watch_backend.go	MockWatchBackend
internal/execute/tsctests/sys.go	TestSys	internal/execute/tsctests/sys.go	TestClock
internal/execute/tsctests/sys.go	TestSys	internal/execute/watchmanager/watchbackend.go	CommandLineTestingWithWatchBackend
internal/execute/tsctests/sys.go	TestSys	internal/module/types.go	ResolutionHost
internal/execute/tsctests/sys.go	TestSys	internal/testutil/fsbaselineutil/differ.go	FSDiffer
internal/execute/tsctests/sys.go	TestSys	internal/testutil/harnessutil/harnessutil.go	TracerForBaselining
internal/execute/tsctests/sys.go	TestSys	internal/tsoptions/tsconfigparsing.go	ParseConfigHost
internal/execute/tsctests/sys.go	TestSys	internal/vfs/vfstest/vfstest.go	Clock
internal/execute/watcher.go	Watcher	internal/collections/ordered_map.go	OrderedMap
internal/execute/watcher.go	Watcher	internal/collections/set.go	Set
internal/execute/watcher.go	Watcher	internal/collections/syncmap.go	SyncMap
internal/execute/watcher.go	Watcher	internal/contentmapper/host.go	Host
internal/execute/watcher.go	Watcher	internal/contentmapper/host.go	Project
internal/execute/watcher.go	Watcher	internal/core/compileroptions.go	CompilerOptions
internal/execute/watcher.go	Watcher	internal/execute/incremental/program.go	Program
internal/execute/watcher.go	Watcher	internal/execute/tsc/compile.go	CommandLineTesting
internal/execute/watcher.go	Watcher	internal/execute/tsc/compile.go	System
internal/execute/watcher.go	Watcher	internal/execute/tsc/compile.go	Watcher
internal/execute/watcher.go	Watcher	internal/execute/tsc/diagnostics.go	DiagnosticReporter
internal/execute/watcher.go	Watcher	internal/execute/tsc/diagnostics.go	DiagnosticsReporter
internal/execute/watcher.go	Watcher	internal/execute/tsc/extendedconfigcache.go	ExtendedConfigCache
internal/execute/watcher.go	Watcher	internal/execute/watcher.go	cachedSourceFile
internal/execute/watcher.go	Watcher	internal/execute/watchmanager/watchmanager.go	WatchManager
internal/execute/watcher.go	Watcher	internal/tsoptions/parsedcommandline.go	ParsedCommandLine
internal/execute/watcher.go	Watcher	internal/tspath/path.go	Path
internal/execute/watcher.go	cachedSourceFile	internal/ast/ast.go	SourceFile
internal/execute/watcher.go	watchCompilerHost	internal/collections/syncmap.go	SyncMap
internal/execute/watcher.go	watchCompilerHost	internal/compiler/host.go	CompilerHost
internal/execute/watcher.go	watchCompilerHost	internal/execute/watcher.go	cachedSourceFile
internal/execute/watcher.go	watchCompilerHost	internal/module/types.go	ResolutionHost
internal/execute/watcher.go	watchCompilerHost	internal/tsoptions/tsconfigparsing.go	ParseConfigHost
internal/execute/watcher.go	watchCompilerHost	internal/tspath/path.go	Path
internal/execute/watchmanager/watchbackend.go	CommandLineTestingWithWatchBackend	internal/execute/watchmanager/watchbackend.go	WatchBackend
internal/execute/watchmanager/watchbackend.go	FSWatchBackend	internal/execute/watchmanager/watchbackend.go	WatchBackend
internal/execute/watchmanager/watchbackend.go	FSWatchBackend	internal/fswatch/watcher.go	Watcher
internal/execute/watchmanager/watchbackend.go	WatchBackend	internal/execute/watchmanager/watchbackend.go	WatchDirectoryRequest
internal/execute/watchmanager/watchbackend.go	WatchBackend	internal/fswatch/watcher.go	WatchCallback
internal/execute/watchmanager/watchbackend.go	WatchDirectoryRequest	internal/fswatch/watcher.go	WatchCallback
internal/execute/watchmanager/watchmanager.go	DirWatchSet	internal/tspath/path.go	ComparePathsOptions
internal/execute/watchmanager/watchmanager.go	WatchManager	internal/execute/watchmanager/watchbackend.go	WatchBackend
internal/execute/watchmanager/watchmanager.go	WatchManager	internal/execute/watchmanager/watchmanager.go	watchedDir
internal/execute/watchmanager/watchmanager.go	WatchManager	internal/fswatch/event.go	EventKind
internal/format/context.go	FormattingContext	internal/ast/ast.go	Node
internal/format/context.go	FormattingContext	internal/ast/ast.go	SourceFile
internal/format/context.go	FormattingContext	internal/core/tristate.go	Tristate
internal/format/context.go	FormattingContext	internal/format/api.go	FormatRequestKind
internal/format/context.go	FormattingContext	internal/format/scanner.go	TextRangeWithKind
internal/format/context.go	FormattingContext	internal/ls/lsutil/formatcodeoptions.go	FormatCodeSettings
internal/format/rule.go	contextPredicate	internal/format/context.go	FormattingContext
internal/format/rule.go	ruleImpl	internal/format/rule.go	contextPredicate
internal/format/rule.go	ruleImpl	internal/format/rule.go	ruleAction
internal/format/rule.go	ruleImpl	internal/format/rule.go	ruleFlags
internal/format/rule.go	ruleImpl	internal/glob/glob.go	element
internal/format/rule.go	ruleSpec	internal/format/rule.go	ruleImpl
internal/format/rule.go	ruleSpec	internal/format/rule.go	tokenRange
internal/format/rule.go	tokenRange	internal/ast/kind_generated.go	Kind
internal/format/rulecontext.go	anyOptionSelector	internal/ls/lsutil/formatcodeoptions.go	FormatCodeSettings
internal/format/rulecontext.go	optionSelector	internal/core/tristate.go	Tristate
internal/format/rulecontext.go	optionSelector	internal/ls/lsutil/formatcodeoptions.go	FormatCodeSettings
internal/format/scanner.go	TextRangeWithKind	internal/ast/kind_generated.go	Kind
internal/format/scanner.go	TextRangeWithKind	internal/core/text.go	TextRange
internal/format/scanner.go	formattingScanner	internal/format/scanner.go	TextRangeWithKind
internal/format/scanner.go	formattingScanner	internal/format/scanner.go	scanAction
internal/format/scanner.go	formattingScanner	internal/format/scanner.go	tokenInfo
internal/format/scanner.go	formattingScanner	internal/scanner/scanner.go	Scanner
internal/format/scanner.go	tokenInfo	internal/format/scanner.go	TextRangeWithKind
internal/format/span.go	dynamicIndenter	internal/ast/ast.go	Node
internal/format/span.go	dynamicIndenter	internal/ast/ast.go	SourceFile
internal/format/span.go	dynamicIndenter	internal/ls/lsutil/formatcodeoptions.go	FormatCodeSettings
internal/format/span.go	formatSpanWorker	internal/ast/ast.go	Node
internal/format/span.go	formatSpanWorker	internal/ast/ast.go	SourceFile
internal/format/span.go	formatSpanWorker	internal/ast/visitor.go	NodeVisitor
internal/format/span.go	formatSpanWorker	internal/core/text.go	TextRange
internal/format/span.go	formatSpanWorker	internal/core/textchange.go	TextChange
internal/format/span.go	formatSpanWorker	internal/format/api.go	FormatRequestKind
internal/format/span.go	formatSpanWorker	internal/format/context.go	FormattingContext
internal/format/span.go	formatSpanWorker	internal/format/rule.go	ruleImpl
internal/format/span.go	formatSpanWorker	internal/format/scanner.go	TextRangeWithKind
internal/format/span.go	formatSpanWorker	internal/format/scanner.go	formattingScanner
internal/format/span.go	formatSpanWorker	internal/format/span.go	dynamicIndenter
internal/fourslash/baselineutil.go	baselineDetail	internal/fourslash/baselineutil.go	detailKind
internal/fourslash/baselineutil.go	baselineDetail	internal/fourslash/baselineutil.go	documentSpan
internal/fourslash/baselineutil.go	baselineDetail	internal/lsp/lsproto/lsp_generated.go	Position
internal/fourslash/baselineutil.go	baselineFourslashLocationsOptions	internal/fourslash/baselineutil.go	documentSpan
internal/fourslash/baselineutil.go	baselineFourslashLocationsOptions	internal/fourslash/test_parser.go	MarkerOrRange
internal/fourslash/baselineutil.go	baselineFourslashLocationsOptions	internal/lsp/lsproto/lsp.go	DocumentUri
internal/fourslash/baselineutil.go	documentSpan	internal/lsp/lsproto/lsp.go	DocumentUri
internal/fourslash/baselineutil.go	documentSpan	internal/lsp/lsproto/lsp_generated.go	Range
internal/fourslash/baselineutil.go	markerAndItem	internal/fourslash/test_parser.go	Marker
internal/fourslash/baselineutil.go	textWithContext	internal/fourslash/fourslash.go	testConverters
internal/fourslash/baselineutil.go	textWithContext	internal/ls/lsconv/converters.go	Script
internal/fourslash/baselineutil.go	textWithContext	internal/ls/lsconv/linemap.go	LSPLineMap
internal/fourslash/baselineutil.go	textWithContext	internal/lsp/lsproto/lsp_generated.go	Position
internal/fourslash/fourslash.go	ApplyCodeActionFromCompletionOptions	internal/ls/lsutil/userpreferences.go	UserPreferences
internal/fourslash/fourslash.go	ApplyCodeActionFromCompletionOptions	internal/lsp/lsproto/lsp_generated.go	AutoImportFix
internal/fourslash/fourslash.go	ClientCapabilitiesOptions	internal/lsp/lsproto/lsp_generated.go	ClientCompletionItemOptions
internal/fourslash/fourslash.go	CompletionsExpectedItemDefaults	internal/fourslash/fourslash.go	ExpectedCompletionEditRange
internal/fourslash/fourslash.go	CompletionsExpectedItems	internal/fourslash/fourslash.go	CompletionsExpectedItem
internal/fourslash/fourslash.go	CompletionsExpectedList	internal/fourslash/fourslash.go	CompletionsExpectedItemDefaults
internal/fourslash/fourslash.go	CompletionsExpectedList	internal/fourslash/fourslash.go	CompletionsExpectedItems
internal/fourslash/fourslash.go	CompletionsExpectedList	internal/ls/lsutil/userpreferences.go	UserPreferences
internal/fourslash/fourslash.go	EditRange	internal/fourslash/test_parser.go	RangeMarker
internal/fourslash/fourslash.go	FourslashOptions	internal/contentmapper/hostimpl.go	Spawner
internal/fourslash/fourslash.go	FourslashOptions	internal/lsp/lsproto/lsp_generated.go	ClientCapabilities
internal/fourslash/fourslash.go	FourslashTest	internal/collections/multimap.go	MultiMap
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/baselineutil.go	baselineCommand
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/fourslash.go	scriptInfo
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/fourslash.go	testConverters
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/statebaseline.go	stateBaseline
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/test_parser.go	RangeMarker
internal/fourslash/fourslash.go	FourslashTest	internal/fourslash/test_parser.go	TestData
internal/fourslash/fourslash.go	FourslashTest	internal/ls/lsutil/userpreferences.go	UserPreferences
internal/fourslash/fourslash.go	FourslashTest	internal/lsp/lsproto/lsp_generated.go	ClientCapabilities
internal/fourslash/fourslash.go	FourslashTest	internal/lsp/lsproto/lsp_generated.go	Position
internal/fourslash/fourslash.go	FourslashTest	internal/testutil/lsptestutil/lspclient.go	LSPClient
internal/fourslash/fourslash.go	FourslashTest	internal/vfs/vfs.go	FS
internal/fourslash/fourslash.go	SignatureHelpCase	internal/fourslash/fourslash.go	MarkerInput
internal/fourslash/fourslash.go	SignatureHelpCase	internal/lsp/lsproto/lsp_generated.go	SignatureHelp
internal/fourslash/fourslash.go	SignatureHelpCase	internal/lsp/lsproto/lsp_generated.go	SignatureHelpContext
internal/fourslash/fourslash.go	VerifyCodeFixOptions	internal/ls/lsutil/userpreferences.go	UserPreferences
internal/fourslash/fourslash.go	VerifyCompletionsResult	internal/fourslash/fourslash.go	CompletionsExpectedCodeAction
internal/fourslash/fourslash.go	VerifyWorkspaceSymbolCase	internal/ls/lsutil/userpreferences.go	UserPreferences
internal/fourslash/fourslash.go	VerifyWorkspaceSymbolCase	internal/lsp/lsproto/lsp_generated.go	SymbolInformation
internal/fourslash/fourslash.go	callHierarchyItemKey	internal/fourslash/fourslash.go	callHierarchyItemDirection
internal/fourslash/fourslash.go	callHierarchyItemKey	internal/lsp/lsproto/lsp.go	DocumentUri
internal/fourslash/fourslash.go	callHierarchyItemKey	internal/lsp/lsproto/lsp_generated.go	Range
internal/fourslash/fourslash.go	documentSpanKey	internal/lsp/lsproto/lsp.go	DocumentUri
internal/fourslash/fourslash.go	documentSpanKey	internal/lsp/lsproto/lsp_generated.go	Range
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/core/text.go	TextRange
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/diagnostics/diagnostics.go	Category
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/diagnosticwriter/diagnosticwriter.go	Diagnostic
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/fourslash/fourslash.go	fourslashDiagnostic
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/fourslash/fourslash.go	fourslashDiagnosticFile
internal/fourslash/fourslash.go	fourslashDiagnostic	internal/printer/changetrackerwriter.go	triviaPositionKey
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/ast/ast.go	SourceFileLike
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/core/text.go	TextPos
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/diagnosticwriter/diagnosticwriter.go	FileLike
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/ls/lsconv/converters.go	Script
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/sourcemap/source.go	Source
internal/fourslash/fourslash.go	fourslashDiagnosticFile	internal/testutil/harnessutil/harnessutil.go	TestFile
internal/fourslash/fourslash.go	hoverWithVerbosity	internal/lsp/lsproto/lsp_generated.go	Hover
