/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/email/quoprimime.py	0	17	3100	9866	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/__init__.py	0	18	2079	5945	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/_win_cp_codecs.py	0	13	559	1229	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/email/utils.py	0	29	6306	16302	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/ascii.py	0	11	423	1248	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/big5.py	0	10	346	1019	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/aliases.py	0	25	6375	16255	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/base64_codec.py	0	11	681	1533	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/big5hkscs.py	0	11	346	1039	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/bz2_codec.py	0	11	991	2249	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/charmap.py	0	15	898	2084	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp037.py	0	14	3429	13121	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1006.py	0	15	3429	13568	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1026.py	0	17	3429	13113	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1125.py	0	27	6533	34597	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1140.py	0	19	3429	13105	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1251.py	0	17	3429	13361	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1250.py	0	18	3429	13686	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/email/message.py	0	74	15592	48437	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1252.py	0	27	3429	13511	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1254.py	0	18	3429	13502	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1253.py	0	19	3429	13094	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/doctest.py	0	271	29889	109533	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1256.py	0	23	3429	12814	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1255.py	0	23	3429	12466	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1257.py	0	21	3429	13374	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp1258.py	0	20	3429	13364	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp720.py	0	14	3413	13686	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp500.py	0	16	3429	13121	
/opt/homebrew/opt/python@3.14/Frameworks/Python.framework/Versions/3.14/lib/python3.14/encodings/cp424.py	0	18	3429	12055	
